"District","Division","Area","Club","Club Name","October Renewals","April Renewals","Nov Visit award","May Visit award","Membership to date","Club Goals Met","Distinguished Club","Area Club Base","Area Paid Club Goal for Dist.","Area Paid Club Goal for Select Dist.","Area Paid Club Goal for Pres. Dist.","Total Paid Area Clubs","Area Dist. Club Goal for Dist.","Area Dist. Club Goal for Select Dist.","Area Dist. Club Goal for Pres. Dist.","Total Dist. Area Clubs","Distinguished Area","Division Club Base","Division Paid Club Goal for Dist.","Division Paid Club Goal for Select Dist.","Division Paid Club Goal for Pres. Dist.","Total Paid Division Clubs","Division Dist. Club Goal for Dist.","Division Dist. Club Goal for Select Dist.","Division Dist. Club Goal for Pres. Dist.","Total Dist. Division Clubs","Distinguished Division","Charter Date/Suspend Date"
"40","I","81","06414566","Lebanon Speaks","0","0","1","0","0","1","","4","4","4","5","3","2","3","3","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","81","07679377","Financially Speaking","1","1","1","0","20","3","","4","4","4","5","3","2","3","3","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","82","00001941","Anderson Hills Toastmasters Club","1","0","0","0","5","1","","5","5","5","6","3","3","4","4","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","82","00002289","T.A.L.K. Club","1","0","0","0","1","1","","5","5","5","6","3","3","4","4","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","82","00009523","TV Toastmasters Club","1","1","0","0","8","3","","5","5","5","6","3","3","4","4","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","82","00922409","Midland Ace's Club","1","1","0","0","10","1","","5","5","5","6","3","3","4","4","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","82","00922412","Modern Voices Club","1","1","0","0","15","0","","5","5","5","6","3","3","4","4","0","","14","14","14","15","11","6","7","7","1","",""
"40","I","83","00000472","Cincinnati Toastmasters","1","1","1","0","11","4","","5","5","5","6","5","3","4","4","1","","14","14","14","15","11","6","7","7","1","",""
"40","I","83","00003804","The Kings Speech","1","1","1","0","10","3","","5","5","5","6","5","3","4","4","1","","14","14","14","15","11","6","7","7","1","",""
"40","I","83","00005008","Mason Town Criers Toastmasters Club","1","1","1","0","14","4","","5","5","5","6","5","3","4","4","1","","14","14","14","15","11","6","7","7","1","",""
"40","I","83","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","1","1","1","0","14","6","D","5","5","5","6","5","3","4","4","1","","14","14","14","15","11","6","7","7","1","",""
"40","I","83","00008323","Wilmington Expressives","1","1","1","0","9","4","","5","5","5","6","5","3","4","4","1","","14","14","14","15","11","6","7","7","1","",""
